gene_id,base_mean_normalized_count,count_log2fc,SYMBOL,GENENAME,nasa_log2fc,absolute_count_log2fc,contrast
ENSMUSG00000028635,54.45101928935259,-2.534418578420534,Edn2,endothelin 2,-2.59222876715855,2.534418578420534,OSD-203 1m hlu versus control
ENSMUSG00000072941,214.85430475051174,-2.35816912580254,Sod3,"superoxide dismutase 3, extracellular",-2.36671600274357,2.35816912580254,OSD-203 1m hlu versus control
ENSMUSG00000075707,24.158860257196203,-2.2289566209167306,Dio3,"deiodinase, iodothyronine type III",-2.30210514069344,2.2289566209167306,OSD-203 1m hlu versus control
ENSMUSG00000050953,324.50474059973806,-2.1975403450725435,Gja1,"gap junction protein, alpha 1",-2.19316447992388,2.1975403450725435,OSD-203 1m hlu versus control
ENSMUSG00000041559,193.6262357348909,-2.1971483967358507,Fmod,fibromodulin,-2.23955500459926,2.1971483967358507,OSD-203 1m hlu versus control
ENSMUSG00000066058,40.55658410956771,-2.1967618097319126,Cldn19,claudin 19,-2.49918714771177,2.1967618097319126,OSD-203 1m hlu versus control
ENSMUSG00000078234,35.1613676833686,-2.191235271575565,Klhdc7a,kelch domain containing 7A,-2.10411268585071,2.191235271575565,OSD-203 1m hlu versus control
ENSMUSG00000007097,1042.6233474870126,-2.11450315746195,Atp1a2,"ATPase, Na+/K+ transporting, alpha 2 polypeptide",-2.04853471919703,2.11450315746195,OSD-203 1m hlu versus control
ENSMUSG00000118672,79.75829096399569,2.1105774483798574,Muc4,mucin 4,2.02174623288383,2.1105774483798574,OSD-203 1m hlu versus control
ENSMUSG00000049723,12.368402053339526,-2.099959550595768,Mmp12,matrix metallopeptidase 12,-1.72202125414405,2.099959550595768,OSD-203 1m hlu versus control
ENSMUSG00000022595,10.322125372260114,2.0803052505871826,Lypd2,Ly6/Plaur domain containing 2,2.18058337216349,2.0803052505871826,OSD-203 1m hlu versus control
ENSMUSG00000021680,72.30166032834353,-1.9856462122535934,Crhbp,corticotropin releasing hormone binding protein,-1.99558574975913,1.9856462122535934,OSD-203 1m hlu versus control
ENSMUSG00000028600,36.54992149805848,-1.977848157908142,Podn,podocan,-2.31969856911136,1.977848157908142,OSD-203 1m hlu versus control
ENSMUSG00000005917,46.094958725266785,-1.959760885532148,Otx1,orthodenticle homeobox 1,-1.95570493700164,1.959760885532148,OSD-203 1m hlu versus control
ENSMUSG00000021091,88.9244613957738,-1.9094393876005464,Serpina3n,"serine (or cysteine) peptidase inhibitor, clade A, member 3N",-1.87595227682166,1.9094393876005464,OSD-203 1m hlu versus control
ENSMUSG00000022758,12.782582339098484,-1.9091777922138113,P2rx6,"purinergic receptor P2X, ligand-gated ion channel, 6",-1.62739516490888,1.9091777922138113,OSD-203 1m hlu versus control
ENSMUSG00000036972,21.435855409709735,-1.886794140663051,Zic4,zinc finger protein of the cerebellum 4,-1.82351432729388,1.886794140663051,OSD-203 1m hlu versus control
ENSMUSG00000038418,841.4936443632527,-1.8532998642865344,Egr1,early growth response 1,-1.85298504114454,1.8532998642865344,OSD-203 1m hlu versus control
ENSMUSG00000063130,21.324628701562023,1.849558102820342,Calml3,calmodulin-like 3,1.87869605636426,1.849558102820342,OSD-203 1m hlu versus control
ENSMUSG00000022598,16.76467981725647,1.8282720273065862,Psca,prostate stem cell antigen,1.89873166105315,1.8282720273065862,OSD-203 1m hlu versus control
ENSMUSG00000040605,48.86753915491464,-1.793937565319428,Bace2,beta-site APP-cleaving enzyme 2,-1.81675922986156,1.793937565319428,OSD-203 1m hlu versus control
ENSMUSG00000050671,24.99499535755245,-1.7807636228269157,Ism2,isthmin 2,-1.6662630634142,1.7807636228269157,OSD-203 1m hlu versus control
ENSMUSG00000041782,56.41883441309616,-1.7797277758093837,Lad1,ladinin,-1.7236400314809,1.7797277758093837,OSD-203 1m hlu versus control
ENSMUSG00000047793,819.11502482964,-1.7595605106439003,Sned1,"sushi, nidogen and EGF-like domains 1",-1.56999686462663,1.7595605106439003,OSD-203 1m hlu versus control
ENSMUSG00000030108,71.79809622382486,-1.746669930507498,Slc6a13,"solute carrier family 6 (neurotransmitter transporter, GABA), member 13",-1.88484354073922,1.746669930507498,OSD-203 1m hlu versus control
ENSMUSG00000022324,41.283475184513975,-1.7378143855341985,Matn2,matrilin 2,-1.74645779901259,1.7378143855341985,OSD-203 1m hlu versus control
ENSMUSG00000026414,36.10669906750022,-1.729496175303674,Tnnt2,"troponin T2, cardiac",-1.70256465614951,1.729496175303674,OSD-203 1m hlu versus control
ENSMUSG00000016028,18.801618191389206,-1.7282259040985088,Celsr1,"cadherin, EGF LAG seven-pass G-type receptor 1",-2.20980585227541,1.7282259040985088,OSD-203 1m hlu versus control
ENSMUSG00000073418,148.99721508133624,-1.6589527879000754,C4b,complement C4B (Chido blood group),-1.66829470594042,1.6589527879000754,OSD-203 1m hlu versus control
ENSMUSG00000001435,586.1454227014483,-1.6522556822289318,Col18a1,"collagen, type XVIII, alpha 1",-1.66999622663453,1.6522556822289318,OSD-203 1m hlu versus control
ENSMUSG00000071637,115.09171552963312,-1.646587197511582,Cebpd,CCAAT/enhancer binding protein delta,-1.6378751606873,1.646587197511582,OSD-203 1m hlu versus control
ENSMUSG00000027204,511.8573890836822,-1.6376350004618148,Fbn1,fibrillin 1,-1.63640300312625,1.6376350004618148,OSD-203 1m hlu versus control
ENSMUSG00000032092,13.572885746075874,-1.634485252010525,Mpzl2,myelin protein zero-like 2,-1.71405211805618,1.634485252010525,OSD-203 1m hlu versus control
ENSMUSG00000061527,77.77450523395586,1.6200312399240533,Krt5,keratin 5,1.70138512807026,1.6200312399240533,OSD-203 1m hlu versus control
ENSMUSG00000030208,45.10345178928439,1.6193428210132392,Emp1,epithelial membrane protein 1,1.48311687341992,1.6193428210132392,OSD-203 1m hlu versus control
ENSMUSG00000026483,342.77278345347565,-1.608141778000837,Niban1,niban apoptosis regulator 1,-1.60822430278464,1.608141778000837,OSD-203 1m hlu versus control
ENSMUSG00000020932,169.38766595839667,-1.5961737712520887,Gfap,glial fibrillary acidic protein,-1.59822792513547,1.5961737712520887,OSD-203 1m hlu versus control
ENSMUSG00000027358,43.761814601880154,-1.5944853164797732,Bmp2,bone morphogenetic protein 2,-1.61018890690681,1.5944853164797732,OSD-203 1m hlu versus control
ENSMUSG00000021763,73.87315935185413,-1.5834356999753494,Cspg4b,chondroitin sulfate proteoglycan 4B,-1.55227270987447,1.5834356999753494,OSD-203 1m hlu versus control
ENSMUSG00000005994,330.54248171105894,-1.5680604170533134,Tyrp1,tyrosinase-related protein 1,-1.44755303680748,1.5680604170533134,OSD-203 1m hlu versus control
ENSMUSG00000024806,46.569177991759,-1.5504159710961245,Mlana,melan-A,-1.55694265101327,1.5504159710961245,OSD-203 1m hlu versus control
ENSMUSG00000022512,54.25591059638475,-1.5460956966389985,Cldn1,claudin 1,-1.53729218310302,1.5460956966389985,OSD-203 1m hlu versus control
ENSMUSG00000027420,11.512791347716995,-1.5404041683492882,Bfsp1,"beaded filament structural protein 1, in lens-CP94",-1.45591808054272,1.5404041683492882,OSD-203 1m hlu versus control
ENSMUSG00000037411,10.976954234341061,-1.5250380015672516,Serpine1,"serine (or cysteine) peptidase inhibitor, clade E, member 1",-1.67330593990161,1.5250380015672516,OSD-203 1m hlu versus control
ENSMUSG00000046618,176.1355155824229,-1.506887312721582,Olfml2a,olfactomedin-like 2A,-1.50746628904551,1.506887312721582,OSD-203 1m hlu versus control
ENSMUSG00000085069,10.19580425676708,-1.4996689220076356,Prdm16os,Prdm16 opposite strand transcript,-1.6920809109362,1.4996689220076356,OSD-203 1m hlu versus control
ENSMUSG00000049436,11.458383581109633,1.4988374599664456,Upk1b,uroplakin 1B,1.60373721766001,1.4988374599664456,OSD-203 1m hlu versus control
ENSMUSG00000075463,54.25973416705305,-1.4929802141440187,4930594M22Rik,RIKEN cDNA 4930594M22 gene,-1.45118156509045,1.4929802141440187,OSD-203 1m hlu versus control
ENSMUSG00000004105,43.982694101190766,-1.4896631688684536,Angptl2,angiopoietin-like 2,-1.45791451645898,1.4896631688684536,OSD-203 1m hlu versus control
ENSMUSG00000064655,16.69079596657091,1.4869257824678457,Gm25788,"predicted gene, 25788",1.59334972634638,1.4869257824678457,OSD-203 1m hlu versus control
ENSMUSG00000033730,32.18517067377386,-1.479541306241434,Egr3,early growth response 3,-1.85272092824715,1.479541306241434,OSD-203 1m hlu versus control
ENSMUSG00000023067,25.38914405216916,-1.4778474741788037,Cdkn1a,cyclin dependent kinase inhibitor 1A,-1.15155307065062,1.4778474741788037,OSD-203 1m hlu versus control
ENSMUSG00000000184,109.00210267182426,-1.4719584004432125,Ccnd2,cyclin D2,-0.898890538412583,1.4719584004432125,OSD-203 1m hlu versus control
ENSMUSG00000021806,53.59646228589405,-1.463773579082762,Nid2,nidogen 2,-1.44976783955283,1.463773579082762,OSD-203 1m hlu versus control
ENSMUSG00000079339,11.127885828281629,1.4550183334467777,Ifit1bl1,interferon induced protein with tetratricpeptide repeats 1B like 1,1.48236573477696,1.4550183334467777,OSD-203 1m hlu versus control
ENSMUSG00000090588,26.835288130476084,1.4496095045372717,Muc21,mucin 21,1.77219473462779,1.4496095045372717,OSD-203 1m hlu versus control
ENSMUSG00000029671,13.404067510209455,-1.4486261323123428,Wnt16,"wingless-type MMTV integration site family, member 16",-1.78861788512132,1.4486261323123428,OSD-203 1m hlu versus control
ENSMUSG00000104420,13.330609441975378,-1.4371952803591919,,,-1.25957862870494,1.4371952803591919,OSD-203 1m hlu versus control
ENSMUSG00000109438,11.380294467457539,-1.423328861294874,,,-1.44052128748911,1.423328861294874,OSD-203 1m hlu versus control
ENSMUSG00000109097,13.251704236715545,-1.4178062676464398,Gm29683,"predicted gene, 29683",-1.42881640750576,1.4178062676464398,OSD-203 1m hlu versus control
ENSMUSG00000079436,72.18831349057066,-1.4151912395287818,Kcnj13,"potassium inwardly-rectifying channel, subfamily J, member 13",-1.41750239337315,1.4151912395287818,OSD-203 1m hlu versus control
ENSMUSG00000028195,44.447549102634795,-1.4071527592406523,Ccn1,cellular communication network factor 1,-1.44661815427831,1.4071527592406523,OSD-203 1m hlu versus control
ENSMUSG00000024598,34.90150119475046,-1.4046360329280765,Fbn2,fibrillin 2,-1.11681763681467,1.4046360329280765,OSD-203 1m hlu versus control
ENSMUSG00000019102,55.89546140333888,1.4025459101160662,Aldh3a1,"aldehyde dehydrogenase family 3, subfamily A1",1.46705371271412,1.4025459101160662,OSD-203 1m hlu versus control
ENSMUSG00000037206,52.45740976648339,-1.4002232507573409,Islr,immunoglobulin superfamily containing leucine-rich repeat,-1.41442972586423,1.4002232507573409,OSD-203 1m hlu versus control
ENSMUSG00000121111,35.1292902940492,-1.3998238958534759,,,-1.47512816446926,1.3998238958534759,OSD-203 1m hlu versus control
ENSMUSG00000027524,28.08874220572606,-1.380148139872067,Edn3,endothelin 3,-1.29733961186823,1.380148139872067,OSD-203 1m hlu versus control
ENSMUSG00000020695,55.715539669697804,-1.3792683152793277,Mrc2,"mannose receptor, C type 2",-1.43349566216911,1.3792683152793277,OSD-203 1m hlu versus control
ENSMUSG00000001870,171.39505703276623,-1.3762374496932326,Ltbp1,latent transforming growth factor beta binding protein 1,-1.10460996564921,1.3762374496932326,OSD-203 1m hlu versus control
ENSMUSG00000092805,324.14054480910954,1.3658716841289478,,,0.517240718322778,1.3658716841289478,OSD-203 1m hlu versus control
ENSMUSG00000009281,51.42538210560001,-1.3579342708427975,Rarres2,retinoic acid receptor responder (tazarotene induced) 2,-1.38410744261775,1.3579342708427975,OSD-203 1m hlu versus control
ENSMUSG00000034739,243.54897998450951,-1.3540366238076345,Mfrp,membrane frizzled-related protein,-1.12864903355057,1.3540366238076345,OSD-203 1m hlu versus control
ENSMUSG00000026303,32.18316534509834,-1.3456563082354907,Mlph,melanophilin,-1.20800452714495,1.3456563082354907,OSD-203 1m hlu versus control
ENSMUSG00000029759,33.21740646111564,-1.344387011749468,Pon3,paraoxonase 3,-1.34650406555251,1.344387011749468,OSD-203 1m hlu versus control
ENSMUSG00000118866,10.515293204733508,-3.915868917431305,Rn7s1,7S RNA 1,-0.0512265510273506,3.915868917431305,OSD-203 4m radiation versus control
ENSMUSG00000050217,113.89269964595357,-2.783765281135288,Lgsn,"lengsin, lens protein with glutamine synthetase domain",-2.80540443276939,2.783765281135288,OSD-203 4m radiation versus control
ENSMUSG00000052819,33.89694984335602,-2.342135530449176,Best2,bestrophin 2,-2.34505214028341,2.342135530449176,OSD-203 4m radiation versus control
ENSMUSG00000073658,10.169841786921445,-2.2589122345550106,Crygb,"crystallin, gamma B",-2.44870039500356,2.2589122345550106,OSD-203 4m radiation versus control
ENSMUSG00000018339,1129.7630383089956,-2.147527965293781,Gpx3,glutathione peroxidase 3,-2.14010606093576,2.147527965293781,OSD-203 4m radiation versus control
ENSMUSG00000027420,295.578438673138,-2.0996753904615484,Bfsp1,"beaded filament structural protein 1, in lens-CP94",-2.09339977288773,2.0996753904615484,OSD-203 4m radiation versus control
ENSMUSG00000047230,36.93528765633787,-2.0953226608672413,Cldn2,claudin 2,-1.90038667251816,2.0953226608672413,OSD-203 4m radiation versus control
ENSMUSG00000066975,501.00835439392057,-2.0856032016113017,Cryba4,"crystallin, beta A4",-2.09913635994774,2.0856032016113017,OSD-203 4m radiation versus control
ENSMUSG00000098021,93.90367612528199,1.8795331508167208,,,1.82963258725706,1.8795331508167208,OSD-203 4m radiation versus control
ENSMUSG00000022129,354.646077155767,-1.782335970550075,Dct,dopachrome tautomerase,-1.75412745421277,1.782335970550075,OSD-203 4m radiation versus control
ENSMUSG00000004105,30.985909422237146,-1.770547991515824,Angptl2,angiopoietin-like 2,-1.90010015873692,1.770547991515824,OSD-203 4m radiation versus control
ENSMUSG00000078234,30.543048513021088,-1.7221547711442664,Klhdc7a,kelch domain containing 7A,-1.58853729821463,1.7221547711442664,OSD-203 4m radiation versus control
ENSMUSG00000117987,17.94671826369717,-1.6980405258711684,,,-1.72076516282946,1.6980405258711684,OSD-203 4m radiation versus control
ENSMUSG00000000724,1928.8655653466328,-1.6911023553371813,Cryba1,"crystallin, beta A1",-1.68285868871667,1.6911023553371813,OSD-203 4m radiation versus control
ENSMUSG00000020651,57.796801577137884,-1.673893421282592,Slc26a4,"solute carrier family 26, member 4",-1.38696395095809,1.673893421282592,OSD-203 4m radiation versus control
ENSMUSG00000010311,307.04223340134456,-1.671942303174981,Optc,opticin,-1.62701288544669,1.671942303174981,OSD-203 4m radiation versus control
ENSMUSG00000005917,34.32545948669713,-1.661057635474338,Otx1,orthodenticle homeobox 1,-1.63722752086826,1.661057635474338,OSD-203 4m radiation versus control
ENSMUSG00000035208,10.68118429404456,-1.6508535513501115,Slfn8,schlafen 8,-1.67950330362054,1.6508535513501115,OSD-203 4m radiation versus control
ENSMUSG00000029843,78.44981180040207,-1.6382172610313308,Slc13a4,"solute carrier family 13 (sodium/sulfate symporters), member 4",-1.64239646026897,1.6382172610313308,OSD-203 4m radiation versus control
ENSMUSG00000006369,304.1574817078533,-1.6284589967165395,Fbln1,fibulin 1,-1.59343498561871,1.6284589967165395,OSD-203 4m radiation versus control
ENSMUSG00000045573,607.527320545119,-1.6219083859678824,Penk,preproenkephalin,-1.56817299038925,1.6219083859678824,OSD-203 4m radiation versus control
ENSMUSG00000032401,34.63953406211786,-1.5888327634175776,Lctl,lactase-like,-1.99870657803331,1.5888327634175776,OSD-203 4m radiation versus control
ENSMUSG00000054072,13.070825485260473,-1.5708401836915695,Iigp1,interferon inducible GTPase 1,-1.60463713184321,1.5708401836915695,OSD-203 4m radiation versus control
ENSMUSG00000073424,10.695840414479282,-1.551328284460669,Cyp4f15,"cytochrome P450, family 4, subfamily f, polypeptide 15",-1.24366419947461,1.551328284460669,OSD-203 4m radiation versus control
ENSMUSG00000030730,10.236659017328257,1.5449183984998867,Atp2a1,"ATPase, Ca++ transporting, cardiac muscle, fast twitch 1",2.1865612090887,1.5449183984998867,OSD-203 4m radiation versus control
ENSMUSG00000009378,37.46488260729312,-1.5428561450302467,Slc16a12,"solute carrier family 16 (monocarboxylic acid transporters), member 12",-1.22183048177666,1.5428561450302467,OSD-203 4m radiation versus control
ENSMUSG00000026303,20.96152067448263,-1.5389931401408417,Mlph,melanophilin,-1.79802212095747,1.5389931401408417,OSD-203 4m radiation versus control
ENSMUSG00000042436,63.90608247108253,-1.5367506641372692,Mfap4,microfibrillar-associated protein 4,-1.41783712827656,1.5367506641372692,OSD-203 4m radiation versus control
ENSMUSG00000050953,276.093214264509,-1.5233475459688428,Gja1,"gap junction protein, alpha 1",-1.51988634313916,1.5233475459688428,OSD-203 4m radiation versus control
ENSMUSG00000033501,1304.3078110978745,-1.5186189194688335,Crygs,"crystallin, gamma S",-1.51778715153491,1.5186189194688335,OSD-203 4m radiation versus control
ENSMUSG00000032556,147.46835703969484,-1.513665751067152,Bfsp2,"beaded filament structural protein 2, phakinin",-1.59446233874148,1.513665751067152,OSD-203 4m radiation versus control
ENSMUSG00000020641,30.93890441405494,-1.5011122686072722,Rsad2,radical S-adenosyl methionine domain containing 2,-1.61343056027314,1.5011122686072722,OSD-203 4m radiation versus control
ENSMUSG00000026579,163.63820003480836,-1.462295476322404,F5,coagulation factor V,-1.47244889922711,1.462295476322404,OSD-203 4m radiation versus control
ENSMUSG00000029343,507.77104756445965,-1.4344074334105965,Crybb1,"crystallin, beta B1",-1.43120802251307,1.4344074334105965,OSD-203 4m radiation versus control
ENSMUSG00000027358,43.225936812139956,-1.424979816072103,Bmp2,bone morphogenetic protein 2,-1.44461104926286,1.424979816072103,OSD-203 4m radiation versus control
ENSMUSG00000092805,285.3632378425718,1.411530209398784,,,0.0145614195170204,1.411530209398784,OSD-203 4m radiation versus control
ENSMUSG00000050671,21.347994219026546,-1.3960693420273727,Ism2,isthmin 2,-1.2663634434789,1.3960693420273727,OSD-203 4m radiation versus control
ENSMUSG00000002020,104.57187377886984,-1.383469597431849,Ltbp2,latent transforming growth factor beta binding protein 2,-1.05548450828989,1.383469597431849,OSD-203 4m radiation versus control
ENSMUSG00000086175,11.930816982456195,1.3714179998198948,,,1.39318320270157,1.3714179998198948,OSD-203 4m radiation versus control
ENSMUSG00000026483,271.1393485044347,-1.3628476438719368,Niban1,niban apoptosis regulator 1,-1.21354680247493,1.3628476438719368,OSD-203 4m radiation versus control
ENSMUSG00000034739,189.9089004566955,-1.354021566808328,Mfrp,membrane frizzled-related protein,-1.44675785871728,1.354021566808328,OSD-203 4m radiation versus control
ENSMUSG00000047935,47.58230531200345,-1.3532978916572715,,,-1.37841050101537,1.3532978916572715,OSD-203 4m radiation versus control
ENSMUSG00000025389,613.7245536370574,-1.3462543585015196,Mip,major intrinsic protein of lens fiber,-1.32964891392633,1.3462543585015196,OSD-203 4m radiation versus control
ENSMUSG00000053441,14.192745896162597,1.3460712101086008,Adamts19,ADAM metallopeptidase with thrombospondin type 1 motif 19,1.60201047941514,1.3460712101086008,OSD-203 4m radiation versus control
ENSMUSG00000040212,13.321509754059166,-1.334919666238734,Emp3,epithelial membrane protein 3,-1.25587626203792,1.334919666238734,OSD-203 4m radiation versus control
ENSMUSG00000103202,17.153579348011675,1.322849165689698,,,1.45041359060818,1.322849165689698,OSD-203 4m radiation versus control
ENSMUSG00000021091,103.32165539843011,-1.2871161339005492,Serpina3n,"serine (or cysteine) peptidase inhibitor, clade A, member 3N",-1.29589056999381,1.2871161339005492,OSD-203 4m radiation versus control
ENSMUSG00000021390,110.45338409614504,-1.2859641040086482,Ogn,osteoglycin,-1.27771050582032,1.2859641040086482,OSD-203 4m radiation versus control
ENSMUSG00000041559,193.6379301594114,-1.2810479977431497,Fmod,fibromodulin,-1.26132627244038,1.2810479977431497,OSD-203 4m radiation versus control
ENSMUSG00000109575,16.603123157295133,1.2778902181794543,,,1.36324235532603,1.2778902181794543,OSD-203 4m radiation versus control
ENSMUSG00000030108,66.74830223093271,-1.2736195921344104,Slc6a13,"solute carrier family 6 (neurotransmitter transporter, GABA), member 13",-1.16764463137797,1.2736195921344104,OSD-203 4m radiation versus control
ENSMUSG00000024806,25.473149178641933,-1.2674432757072192,Mlana,melan-A,-1.19213952854698,1.2674432757072192,OSD-203 4m radiation versus control
ENSMUSG00000042240,4282.370947432201,-1.2493689891627069,Crybb2,"crystallin, beta B2",-1.27150937899012,1.2493689891627069,OSD-203 4m radiation versus control
ENSMUSG00000006546,1149.145642709007,-1.223894372800587,Cryba2,"crystallin, beta A2",-1.21951065653373,1.223894372800587,OSD-203 4m radiation versus control
ENSMUSG00000033633,19.885799554528948,-1.2207508191064833,Clec18a,"C-type lectin domain family 18, member A",-1.14649485369987,1.2207508191064833,OSD-203 4m radiation versus control
ENSMUSG00000025359,93.66384571092834,-1.2192875544495114,Pmel,premelanosome protein,-1.21412810667603,1.2192875544495114,OSD-203 4m radiation versus control
ENSMUSG00000053198,14.170684360737162,-1.2170874119476427,Prx,periaxin,-1.34565924862395,1.2170874119476427,OSD-203 4m radiation versus control
ENSMUSG00000036972,15.910249548003256,-1.2146442283656458,Zic4,zinc finger protein of the cerebellum 4,-0.70774953329468,1.2146442283656458,OSD-203 4m radiation versus control
ENSMUSG00000005994,117.45035255667715,-1.2146153732959368,Tyrp1,tyrosinase-related protein 1,-1.23086160809491,1.2146153732959368,OSD-203 4m radiation versus control
ENSMUSG00000037206,77.10600196011458,-1.2134741445924897,Islr,immunoglobulin superfamily containing leucine-rich repeat,-1.15842299574104,1.2134741445924897,OSD-203 4m radiation versus control
ENSMUSG00000072941,180.79114127692674,-1.2039832276285747,Sod3,"superoxide dismutase 3, extracellular",-1.21476996378443,1.2039832276285747,OSD-203 4m radiation versus control
ENSMUSG00000035493,13.045681283222516,-1.1984919362974367,Tgfbi,"transforming growth factor, beta induced",-1.70397611728657,1.1984919362974367,OSD-203 4m radiation versus control
ENSMUSG00000025934,36.40855745471478,-1.1777874125522683,Gsta3,"glutathione S-transferase, alpha 3",-1.50935610363462,1.1777874125522683,OSD-203 4m radiation versus control
ENSMUSG00000044393,15.115597623552905,-1.1644008897781146,Dsg2,desmoglein 2,-0.779835048705834,1.1644008897781146,OSD-203 4m radiation versus control
ENSMUSG00000105720,12.50871191251407,1.1571685629507955,,,1.13641672520412,1.1571685629507955,OSD-203 4m radiation versus control
ENSMUSG00000034459,81.00584601967277,-1.1459056128887757,Ifit1,interferon-induced protein with tetratricopeptide repeats 1,-1.20240833351859,1.1459056128887757,OSD-203 4m radiation versus control
ENSMUSG00000091155,29.43255630900574,1.1458643334605074,Serpine3,"serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 3",1.05112976086268,1.1458643334605074,OSD-203 4m radiation versus control
ENSMUSG00000024598,26.95708792060543,-1.1412007767816505,Fbn2,fibrillin 2,-0.504439414542179,1.1412007767816505,OSD-203 4m radiation versus control
ENSMUSG00000001473,23.92441282382467,-1.1373644498908304,Tubb6,"tubulin, beta 6 class V",-1.21517491005158,1.1373644498908304,OSD-203 4m radiation versus control
ENSMUSG00000035183,31.963857549994188,-1.1321412357535134,Slc24a5,"solute carrier family 24, member 5",-1.04771528657472,1.1321412357535134,OSD-203 4m radiation versus control
ENSMUSG00000030921,16.176465435143413,-1.1320112065729733,Trim30a,tripartite motif-containing 30A,-0.88015463450109,1.1320112065729733,OSD-203 4m radiation versus control
ENSMUSG00000047139,371.25801365802533,-1.1317556499069836,Cd24a,CD24a antigen,-1.12030520176581,1.1317556499069836,OSD-203 4m radiation versus control
ENSMUSG00000020912,50.64372636015313,-1.124031245520993,Krt12,keratin 12,-1.07436748165768,1.124031245520993,OSD-203 4m radiation versus control
ENSMUSG00000027533,88.21944562804123,-1.120493450258976,Fabp5,"fatty acid binding protein 5, epidermal",-1.04279158065564,1.120493450258976,OSD-203 4m radiation versus control
ENSMUSG00000002831,42.07907527190432,-1.1184065573847182,Plin4,perilipin 4,-1.19379162415159,1.1184065573847182,OSD-203 4m radiation versus control
ENSMUSG00000029352,360.4094523720017,-1.1058913156896586,Crybb3,"crystallin, beta B3",-1.07269053403569,1.1058913156896586,OSD-203 4m radiation versus control
ENSMUSG00000037379,22.164562957160314,-1.1038598748525643,Spon2,"spondin 2, extracellular matrix protein",-1.19493061812835,1.1038598748525643,OSD-203 4m radiation versus control
ENSMUSG00000039691,27.86771929642049,-1.1005907799512575,Tspan10,tetraspanin 10,-1.08140344821497,1.1005907799512575,OSD-203 4m radiation versus control
ENSMUSG00000066170,25.548221092015822,-1.0860791661682618,,,-1.04007441627029,1.0860791661682618,OSD-203 4m radiation versus control
ENSMUSG00000007097,1144.850678861519,-1.085636882711568,Atp1a2,"ATPase, Na+/K+ transporting, alpha 2 polypeptide",-1.09098199912924,1.085636882711568,OSD-203 4m radiation versus control
ENSMUSG00000106214,13.10593670736053,1.059205687280655,,,1.10652838954913,1.059205687280655,OSD-203 4m radiation versus control
ENSMUSG00000030093,18.71341249018229,-1.058274915180063,Wnt7a,"wingless-type MMTV integration site family, member 7A",-1.07140854574963,1.058274915180063,OSD-203 4m radiation versus control
ENSMUSG00000022324,39.54476222980364,-1.0534642399129148,Matn2,matrilin 2,-0.942913815791381,1.0534642399129148,OSD-203 4m radiation versus control
ENSMUSG00000036586,104.4105142152799,-1.0466081094595003,Grifin,galectin-related inter-fiber protein,-1.01144479547448,1.0466081094595003,OSD-203 4m radiation versus control
ENSMUSG00000086587,26.22408489090986,-1.0434813345330698,Gm11837,predicted gene 11837,-1.08011777423549,1.0434813345330698,OSD-203 4m radiation versus control
ENSMUSG00000075707,20.97060370994139,-1.0403318961751895,Dio3,"deiodinase, iodothyronine type III",-0.914069339288246,1.0403318961751895,OSD-203 4m radiation versus control
ENSMUSG00000118651,11.914570796771775,-1.03723571933365,Gm17315,"predicted gene, 17315",-1.07414627719975,1.03723571933365,OSD-203 4m radiation versus control
ENSMUSG00000105179,30.416659826777373,1.034513160522176,,,1.03499076202271,1.034513160522176,OSD-203 4m radiation versus control
ENSMUSG00000107456,10.487781950970891,1.034223829644544,Gm10400,predicted gene 10400,1.01545448986291,1.034223829644544,OSD-203 4m radiation versus control
ENSMUSG00000054146,23.711708186012917,-1.025606330184953,Krt15,keratin 15,-1.00250011911948,1.025606330184953,OSD-203 4m radiation versus control
ENSMUSG00000020592,22.085148822372414,-1.0253727239309627,Sdc1,syndecan 1,-1.0278469749922,1.0253727239309627,OSD-203 4m radiation versus control
ENSMUSG00000024041,10896.608657721483,-1.0245464913988285,Cryaa,"crystallin, alpha A",-0.973475781514115,1.0245464913988285,OSD-203 4m radiation versus control
ENSMUSG00000109217,10.556629512389906,1.0236136580555932,,,0.846422178192373,1.0236136580555932,OSD-203 4m radiation versus control
ENSMUSG00000102494,10.481471723494671,1.0043743568248076,,,1.02365420498524,1.0043743568248076,OSD-203 4m radiation versus control
ENSMUSG00000007122,10.444134456398022,-1.0028455643348824,Casq1,calsequestrin 1,-1.11910848994376,1.0028455643348824,OSD-203 4m radiation versus control
ENSMUSG00000055214,56.77308326561032,-1.0026441949369105,Pld5,phospholipase D family member 5,-1.05690787708398,1.0026441949369105,OSD-203 4m radiation versus control
ENSMUSG00000107148,30.53867527655472,0.9956959978914822,,,1.02209586785656,0.9956959978914822,OSD-203 4m radiation versus control
ENSMUSG00000108169,11.04563425506199,0.9932159288048447,,,1.06893269756387,0.9932159288048447,OSD-203 4m radiation versus control
ENSMUSG00000117943,15.128875813310177,0.9877401946290282,,,1.04024057080235,0.9877401946290282,OSD-203 4m radiation versus control
ENSMUSG00000004651,53.45860589054709,-0.987450880625079,Tyr,tyrosinase,-0.533119584603573,0.987450880625079,OSD-203 4m radiation versus control
ENSMUSG00000031097,349.30670841418123,10.29749425888402,Tnni2,"troponin I, skeletal, fast 2",26.3494969421106,10.29749425888402,OSD-203 4m hlu versus control
